#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
507.00,101.00,-0.04,0.00
507.00,101.00,-0.04,0.00
508.00,101.00,-0.00,0.00
508.00,101.00,-0.00,0.00
508.00,101.00,-0.04,0.00
508.00,101.00,-0.04,0.00
508.00,101.00,0.04,0.00
507.00,101.00,0.00,0.00
507.00,101.00,-0.04,0.00
507.00,101.00,-0.07,0.00
510.00,101.00,0.05,0.00
510.00,101.00,0.05,0.00
509.00,101.00,0.04,0.00
508.00,101.00,0.00,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,-0.03,0.00
511.00,101.00,0.13,0.00
509.00,101.00,0.10,0.00
507.00,101.00,0.02,0.00
507.00,101.00,-0.02,0.00
507.00,101.00,-0.02,0.00
507.00,101.00,-0.02,0.00
508.00,101.00,0.02,0.00
507.00,101.00,-0.02,0.00
508.00,101.00,0.06,0.00
507.00,101.00,0.01,0.00
507.00,101.00,0.01,0.00
507.00,101.00,-0.11,0.00
507.00,101.00,-0.11,0.00
507.00,101.00,-0.07,0.00
508.00,101.00,0.01,0.00
508.00,101.00,0.04,0.00
507.00,101.00,0.01,0.00
507.00,101.00,0.01,0.00
507.00,101.00,0.01,0.00
508.00,101.00,0.05,0.00
507.00,101.00,-0.15,0.00
507.00,101.00,-0.08,0.00
507.00,101.00,0.00,0.00
507.00,101.00,0.00,0.00
507.00,101.00,0.00,0.00
508.00,101.00,0.04,0.00
507.00,101.00,-0.04,0.00
507.00,101.00,0.00,0.00
507.00,101.00,-0.04,0.00
507.00,101.00,0.00,0.00
508.00,101.00,0.04,0.00
508.00,101.00,0.04,0.00
508.00,101.00,0.04,0.00
508.00,101.00,0.04,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,-0.03,0.00
507.00,101.00,0.01,0.00
507.00,101.00,0.01,0.00
507.00,101.00,0.01,0.00
508.00,101.00,0.00,0.00
507.00,101.00,-0.01,0.00
507.00,101.00,-0.01,0.10
507.00,101.00,-0.01,0.20
507.00,101.00,-0.01,0.30
507.00,101.00,-0.01,0.40
507.00,101.00,-0.04,0.50
507.00,101.00,-0.01,0.60
507.00,101.00,-0.01,0.70
509.00,101.00,0.07,0.80
507.00,101.00,-0.02,0.90
507.00,101.00,-0.06,1.00
507.00,101.00,-0.06,1.10
505.00,101.00,-0.14,1.20
505.00,101.00,-0.14,1.30
507.00,101.00,-0.02,1.40
508.00,101.00,0.01,1.50
507.00,101.00,-0.03,1.60
507.00,101.00,-0.03,1.70
506.00,100.00,-0.07,1.80
506.00,101.00,-0.10,1.90
506.00,101.00,-0.06,2.00
507.00,101.00,-0.02,2.10
507.00,101.00,-0.02,2.20
507.00,101.00,-0.02,2.30
508.00,101.00,0.01,2.40
508.00,101.00,0.01,2.50
508.00,101.00,0.01,2.60
507.00,101.00,-0.02,2.70
507.00,101.00,-0.09,2.80
510.00,101.00,0.12,2.90
508.00,101.00,0.04,3.00
508.00,101.00,0.04,3.10
509.00,100.00,0.17,3.20
510.00,100.00,0.20,3.30
512.00,100.00,0.20,3.40
512.00,100.00,0.17,3.50
510.00,100.00,0.14,3.60
514.00,100.00,0.30,3.70
517.00,99.00,0.47,3.80
517.00,99.00,0.47,3.90
515.00,99.00,0.38,4.00
517.00,99.00,0.43,4.00
518.00,100.00,0.47,4.00
521.00,99.00,0.58,4.00
526.00,100.00,0.74,4.00
527.00,100.00,0.78,4.00
532.00,99.00,0.96,4.00
532.00,99.00,0.99,4.00
544.00,99.00,1.49,4.00
549.00,99.00,1.55,4.00
551.00,100.00,1.70,4.00
557.00,100.00,1.93,4.00
565.00,100.00,2.20,4.00
571.00,100.00,2.39,4.00
571.00,100.00,2.32,4.00
571.00,100.00,2.32,4.00
585.00,100.00,2.97,4.00
591.00,100.00,3.06,4.00
593.99,100.00,3.04,4.00
611.99,100.00,3.79,4.00
611.99,100.00,3.87,4.00
614.99,100.00,3.89,4.00
614.99,100.00,3.86,4.00
630.99,100.00,4.36,4.00
634.99,100.00,4.33,4.00
641.98,100.00,4.54,4.00
641.98,100.00,4.36,4.00
660.98,100.00,5.15,4.00
663.98,100.00,4.76,4.00
674.98,100.00,5.04,4.00
679.98,100.00,5.15,4.00
688.99,100.00,5.26,4.00
693.99,100.00,5.15,4.00
702.99,100.00,5.29,4.00
709.99,100.00,5.54,4.00
710.99,100.00,5.58,4.00
720.99,100.00,5.42,4.00
724.99,100.00,5.31,4.00
730.99,100.00,5.45,4.00
741.99,100.00,5.13,4.00
744.99,100.00,5.24,4.00
757.99,100.00,5.63,4.00
757.99,100.00,5.63,4.00
766.99,100.00,5.37,4.00
770.99,100.00,5.35,4.00
782.99,100.00,5.60,4.00
782.99,100.00,5.60,4.00
786.99,100.00,4.95,4.00
794.99,100.00,5.18,4.00
805.99,100.00,5.14,4.00
805.99,100.00,4.95,4.00
819.99,100.00,5.14,4.00
819.99,100.00,4.95,4.00
830.99,100.00,4.97,4.00
838.99,100.00,5.05,4.00
838.99,100.00,5.01,4.00
839.00,100.00,4.60,4.00
852.00,100.00,4.99,4.00
862.00,100.00,5.13,4.00
863.00,100.00,4.74,4.00
873.00,100.00,5.01,4.00
879.00,100.00,4.76,4.00
879.00,100.00,4.76,4.00
879.00,99.00,4.42,4.00
893.00,100.00,4.85,4.00
894.00,100.00,4.38,4.00
901.00,100.00,4.67,4.00
910.00,100.00,4.91,4.00
900.00,100.00,4.19,4.00
917.00,100.00,4.42,4.00
920.00,100.00,4.53,4.00
935.00,99.00,4.62,4.00
934.00,100.00,4.59,4.00
934.00,100.00,4.19,4.00
934.00,101.00,3.86,4.00
947.00,100.00,4.32,4.00
953.00,101.00,4.57,4.00
955.00,101.00,4.11,4.00
957.00,101.00,3.80,4.00
965.00,101.00,4.07,4.00
973.00,101.00,4.02,4.00
979.99,101.00,4.02,4.00
990.99,101.00,4.48,4.00
981.99,101.00,4.10,4.00
984.99,101.00,3.63,4.00
983.99,101.00,3.55,4.00
996.99,101.00,3.80,4.00
1001.98,101.00,3.60,4.00
1007.98,101.00,4.24,4.00
1007.98,101.00,3.58,4.00
1020.98,101.00,4.01,4.00
1024.99,101.00,3.53,4.00
1030.99,101.00,3.81,4.00
1030.99,101.00,3.81,4.00
1051.99,101.00,4.56,4.00
1056.99,101.00,4.31,4.00
1062.99,101.00,4.29,4.00
1073.00,101.00,4.60,4.00
1076.00,101.00,4.63,4.00
1081.00,101.00,4.53,4.00
1083.99,101.00,4.31,4.00
1091.99,101.00,4.39,4.00
1094.99,101.00,4.06,4.00
1099.00,101.00,4.58,4.00
1099.00,100.00,4.47,4.00
1109.00,100.00,4.90,4.00
1115.00,100.00,4.58,4.00
1118.00,100.00,4.52,4.00
1126.00,100.00,4.60,4.00
1132.00,100.00,4.82,4.00
1132.00,100.00,4.28,4.00
1136.00,100.00,4.30,4.00
1141.00,100.00,4.26,4.00
1148.00,100.00,4.51,4.00
1150.00,100.00,3.84,4.00
1156.00,100.00,3.86,4.00
1160.00,100.00,3.79,4.00
1167.00,100.00,3.67,4.00
1171.00,100.00,3.72,4.00
1171.99,100.00,3.55,4.00
1179.99,100.00,3.78,4.00
1181.99,100.00,3.53,4.00
1188.99,100.00,3.65,4.00
1198.99,100.00,3.93,4.00
1198.99,100.00,3.93,4.00
1204.98,100.00,3.77,4.00
1207.98,99.00,3.66,4.00
1215.98,99.00,3.87,4.00
1217.98,99.00,3.61,4.00
1218.98,100.00,3.44,4.00
1218.98,100.00,3.44,4.00
1233.97,99.00,3.81,4.00
1235.97,99.00,3.68,4.00
1239.97,100.00,3.60,4.00
1239.97,100.00,3.52,4.00
1252.99,100.00,3.79,4.00
1258.99,100.00,3.86,4.00
1260.99,100.00,3.68,4.00
1268.98,100.00,3.80,4.00
1270.98,100.00,3.84,4.00
1276.98,100.00,3.76,4.00
1278.99,100.00,3.75,4.00
1286.99,100.00,3.83,4.00
1295.99,100.00,3.76,4.00
1297.99,100.00,3.84,4.00
1305.99,100.00,3.92,4.00
1310.99,100.00,4.01,4.00
1312.99,100.00,3.75,4.00
1316.99,100.00,3.84,4.00
1325.99,100.00,4.18,4.00
1327.00,100.00,4.21,4.00
1336.00,100.00,4.05,4.00
1337.00,100.00,4.01,4.00
1347.00,100.00,4.22,4.00
1348.00,100.00,4.27,4.00
1351.00,100.00,3.88,4.00
1353.00,100.00,3.73,4.00
1365.00,100.00,4.08,4.00
1371.00,100.00,4.04,4.00
1378.00,100.00,4.25,4.00
1378.00,100.00,4.00,4.00
1383.00,100.00,4.14,4.00
1391.00,100.00,4.11,4.00
1392.00,100.00,3.81,4.00
1401.00,100.00,4.07,4.00
1401.00,100.00,3.77,4.00
1409.00,100.00,3.84,4.00
1418.00,100.00,4.15,4.00
1412.00,101.00,3.73,4.00
1420.99,100.00,3.68,4.00
1428.99,100.00,3.97,4.00
1428.99,100.00,3.60,4.00
1437.99,101.00,3.91,4.00
1440.99,100.00,3.64,4.00
1445.99,100.00,3.80,4.00
1452.98,99.00,3.94,4.00
1451.98,100.00,3.81,4.00
1459.98,100.00,3.72,4.00
1465.98,100.00,3.72,4.00
1465.97,99.00,3.43,4.00
1478.97,99.00,3.97,4.00
1481.97,100.00,3.88,4.00
1483.99,100.00,3.65,4.00
1494.99,100.00,4.03,4.00
1492.99,101.00,3.60,4.00
1501.99,100.00,3.92,4.00
1508.99,100.00,3.93,4.00
1517.99,100.00,3.93,4.00
1524.00,100.00,4.39,4.00
1522.00,100.00,3.99,4.00
1531.00,100.00,4.00,4.00
1538.99,101.00,4.31,4.00
1542.99,101.00,4.12,4.00
1543.99,101.00,4.04,4.00
1551.00,101.00,4.08,4.00
1552.00,101.00,3.88,4.00
1559.00,101.00,4.21,4.00
1563.00,101.00,4.02,4.00
1569.00,101.00,4.02,4.00
1573.00,100.00,4.19,4.00
1578.00,100.00,3.84,4.00
1578.00,100.00,3.72,4.00
1595.00,100.00,4.30,4.00
1595.00,100.00,3.87,4.00
1596.00,100.00,3.99,4.00
1610.00,100.00,4.26,4.00
1615.00,100.00,4.17,4.00
1615.00,100.00,3.80,4.00
1615.00,100.00,3.58,4.00
1626.00,100.00,4.09,4.00
1629.99,100.00,3.90,4.00
1635.99,100.00,3.82,4.00
1644.99,100.00,4.04,4.00
1645.99,100.00,4.03,4.00
1647.99,100.00,3.87,4.00
1651.99,100.00,3.99,4.00
1657.99,100.00,3.92,4.00
1669.99,100.00,4.27,4.00
1665.99,100.00,3.87,4.00
1668.98,100.00,3.82,4.00
1676.98,100.00,3.93,4.00
1682.98,100.00,4.18,4.00
1694.98,100.00,4.03,4.00
1688.98,100.00,3.81,4.00
1691.98,100.00,3.90,4.00
1700.98,100.00,3.70,4.00
1707.98,100.00,3.74,4.00
1716.98,100.00,4.11,4.00
1719.98,100.00,4.23,4.00
1722.98,100.00,3.92,4.00
1729.98,100.00,4.04,4.00
1741.98,100.00,4.30,4.00
1744.99,100.00,4.04,4.00
1746.99,100.00,4.08,4.00
1750.99,100.00,4.17,4.00
1751.97,100.00,4.04,4.00
1763.97,100.00,4.32,4.00
1769.97,100.00,4.05,4.00
1769.98,101.00,4.21,4.00
1776.98,101.00,4.36,4.00
1772.98,101.00,3.89,4.00
1781.97,101.00,3.96,4.00
1790.97,100.00,3.83,4.00
1792.97,100.00,4.13,3.90
1796.97,100.00,4.17,3.80
1792.98,100.00,3.65,3.70
1812.98,100.00,4.24,3.60
1814.98,100.00,3.94,3.50
1813.99,100.00,3.79,3.40
1813.99,100.00,3.67,3.30
1824.99,100.00,3.86,3.20
1825.00,100.00,3.36,3.10
1841.00,100.00,3.92,3.00
1841.00,100.00,3.84,2.90
1846.00,100.00,3.85,2.80
1854.00,100.00,4.15,2.70
1852.00,100.00,3.57,2.60
1863.00,100.00,3.76,2.50
1867.00,101.00,3.92,2.40
1867.00,100.00,3.65,2.30
1869.00,101.00,3.88,2.20
1881.00,101.00,4.06,2.10
1885.00,101.00,3.85,2.00
1886.00,100.00,3.81,1.90
1892.00,100.00,3.89,1.80
1895.00,100.00,4.16,1.70
1891.00,100.00,3.17,1.60
1894.00,100.00,3.21,1.50
1909.00,100.00,3.82,1.40
1908.00,100.00,3.78,1.30
1905.99,100.00,3.25,1.20
1906.99,100.00,3.29,1.10
1912.99,100.00,2.88,1.00
1911.99,100.00,2.84,0.90
1922.99,100.00,3.12,0.80
1922.99,100.00,2.79,0.70
1927.00,100.00,3.02,0.60
1925.00,100.00,2.52,0.50
1925.00,100.00,2.37,0.40
1924.99,100.00,2.37,0.30
1938.99,100.00,2.88,0.20
1938.99,100.00,2.38,0.10
1952.00,100.00,2.67,0.00
1952.00,101.00,2.64,0.00
1952.00,101.00,2.39,0.00
1949.99,101.00,2.19,0.00
1949.99,101.00,2.34,0.00
1957.99,101.00,2.56,0.00
1965.99,100.00,2.32,0.00
1963.00,100.00,2.25,0.00
1979.00,100.00,2.99,0.00
1978.00,100.00,2.91,0.00
1976.00,100.00,2.58,0.00
1976.00,101.00,2.62,0.00
1976.00,101.00,2.16,0.00
1976.00,101.00,2.16,0.00
1978.00,101.00,2.08,0.00
1980.00,101.00,2.24,0.00
1981.00,101.00,2.28,0.00
1977.00,100.00,2.11,0.00
1974.00,101.00,1.40,0.00
1976.00,101.00,1.48,0.00
1972.00,101.00,0.85,0.00
1972.00,100.00,0.85,0.00
1973.00,100.00,0.88,0.00
1967.00,100.00,0.73,0.00
1969.00,101.00,0.81,0.00
1971.00,101.00,0.55,0.00
1971.00,101.00,0.22,0.00
1969.00,100.00,0.24,0.00
1971.00,101.00,-0.35,0.00
1971.00,101.00,-0.31,0.00
1972.00,100.00,-0.20,0.00
1972.00,101.00,-0.20,0.00
1971.00,100.00,-0.24,0.00
1968.00,100.00,-0.35,0.00
1968.00,100.00,-0.43,0.00
1970.00,101.00,-0.44,0.00
1970.00,100.00,-0.48,0.00
1971.00,101.00,-0.27,0.00
1971.00,101.00,-0.14,0.00
1971.00,101.00,-0.22,0.00
1969.00,101.00,-0.13,0.00
1970.00,101.00,-0.09,0.00
1972.00,101.00,-0.05,0.00
1971.00,101.00,0.14,0.00
1972.00,100.00,0.09,0.00
1973.00,100.00,0.06,0.00
1971.00,100.00,-0.02,0.00
1971.00,101.00,0.06,0.00
1971.00,101.00,-0.01,0.00
1972.00,101.00,0.03,0.00
1971.00,100.00,-0.05,0.00
1971.00,100.00,-0.05,0.00
1971.00,100.00,-0.01,0.00
1972.00,101.00,0.15,0.00
1970.00,100.00,0.07,0.00
1972.00,100.00,0.09,0.00
1970.00,100.00,0.00,0.00
1970.00,101.00,-0.04,0.00
1970.00,101.00,-0.04,0.00
1971.00,101.00,-0.00,0.00
1971.00,101.00,0.08,0.00
1972.00,101.00,0.08,0.00
1972.00,101.00,-0.00,0.00
1969.00,100.00,-0.07,0.00
1971.00,100.00,-0.02,0.00
1971.00,100.00,-0.06,0.00
1971.00,101.00,0.02,0.00
1969.00,100.00,-0.06,0.00
1971.00,100.00,0.02,0.00
1971.00,100.00,-0.02,0.00
1971.00,100.00,0.02,0.00
1971.00,100.00,0.02,0.00
1971.00,101.00,0.02,0.00
1971.00,101.00,-0.02,0.00
1971.00,100.00,0.05,0.00
1972.00,100.00,0.01,0.00
1972.00,101.00,0.09,0.00
1969.00,101.00,-0.04,0.00
1970.00,101.00,0.00,0.00
1973.00,101.00,0.08,0.00
1972.00,101.00,0.04,0.00
1973.00,101.00,0.04,0.00
1974.00,101.00,0.08,0.00
1973.00,101.00,0.14,0.00
1973.00,100.00,0.06,0.00
1972.00,101.00,0.03,0.00
1971.00,101.00,-0.02,0.00
1969.00,101.00,-0.01,0.00
1971.00,101.00,-0.01,0.00
1971.00,100.00,-0.01,0.00
1971.00,100.00,-0.01,0.00
1971.00,100.00,-0.01,0.00
1970.00,100.00,-0.05,0.00
1970.00,100.00,-0.05,0.00
1969.00,101.00,-0.09,0.00
1970.00,101.00,-0.09,0.00
1970.00,100.00,-0.09,0.00
1970.00,101.00,0.04,0.00
1969.00,101.00,-0.04,0.00
1970.00,101.00,-0.12,0.00
1972.00,101.00,0.01,0.00
1972.00,101.00,-0.04,0.00
1971.00,101.00,-0.11,0.00
1971.00,100.00,-0.07,0.00
1971.00,101.00,-0.07,0.00
1970.00,100.00,-0.08,0.00
1970.00,101.00,-0.04,0.00
1970.00,100.00,0.04,0.00
1970.00,101.00,-0.04,0.00
1972.00,100.00,0.05,0.00
1972.00,100.00,0.05,0.00
1972.00,100.00,0.05,0.00
1969.00,101.00,-0.04,0.00
1971.00,101.00,0.04,0.00
1971.00,101.00,0.07,0.00
1971.00,101.00,0.03,0.00
1972.00,100.00,0.07,0.00
1973.00,101.00,0.11,0.00
1973.00,101.00,0.15,0.00
1971.00,101.00,0.02,0.00
1972.00,101.00,-0.02,0.00
1972.00,101.00,-0.02,0.00
1971.00,101.00,-0.02,0.00
1972.00,100.00,0.01,0.00
1972.00,100.00,0.01,0.00
1970.00,101.00,-0.02,0.00
1972.00,101.00,0.05,0.00
1969.00,101.00,-0.06,0.00
1969.00,101.00,-0.06,0.00
1972.00,100.00,-0.04,0.00
1972.00,100.00,-0.04,0.00
1971.00,100.00,-0.08,0.00
1971.00,101.00,0.04,0.00
1971.00,101.00,-0.03,0.00
1971.00,101.00,-0.03,0.00
1972.00,100.00,0.01,0.00
1972.00,100.00,-0.03,0.00
1971.00,101.00,-0.11,0.00
1971.00,101.00,-0.11,0.00
1972.00,101.00,0.02,0.00
1973.00,101.00,0.02,0.00
1973.00,101.00,0.02,0.00
1970.00,101.00,-0.04,0.00
1973.00,101.00,0.05,0.00
1973.00,101.00,0.05,0.00
1972.00,100.00,0.09,0.00
1968.00,101.00,-0.14,0.00
1971.00,101.00,0.10,0.00
1971.00,101.00,0.10,0.00
1972.00,101.00,0.03,0.00
1972.00,100.00,0.03,0.00
1973.00,100.00,0.11,0.00
1973.00,101.00,0.11,0.00
1973.00,101.00,0.11,0.00
1973.00,101.00,0.11,0.00
1973.00,100.00,0.07,0.00
1974.00,100.00,0.11,0.00
1971.00,100.00,0.05,0.00
1972.00,100.00,0.09,0.00
1972.00,101.00,0.05,-0.10
1972.00,101.00,0.00,-0.20
1970.00,101.00,-0.08,-0.30
1970.00,101.00,0.03,-0.40
1970.00,100.00,-0.10,-0.50
1970.00,101.00,-0.10,-0.60
1973.00,101.00,0.06,-0.70
1972.00,101.00,0.17,-0.80
1971.00,101.00,0.01,-0.90
1971.00,100.00,0.01,-1.00
1971.00,101.00,-0.03,-1.10
1973.00,101.00,0.04,-1.20
1972.00,101.00,-0.04,-1.30
1970.00,101.00,-0.12,-1.40
1970.00,101.00,-0.12,-1.50
1971.00,101.00,-0.08,-1.60
1971.00,101.00,-0.08,-1.70
1971.00,101.00,-0.12,-1.80
1971.00,100.00,-0.01,-1.90
1971.00,101.00,-0.05,-2.00
1971.00,101.00,-0.05,-2.10
1971.00,101.00,-0.05,-2.20
1972.00,100.00,0.07,-2.30
1972.00,100.00,0.07,-2.40
1972.00,100.00,0.07,-2.50
1971.00,100.00,0.03,-2.60
1971.00,100.00,-0.09,-2.70
1971.00,101.00,-0.05,-2.80
1969.00,101.00,-0.10,-2.90
1969.00,101.00,-0.10,-3.00
1971.00,101.00,-0.02,-3.10
1974.00,101.00,0.03,-3.20
1974.00,100.00,0.07,-3.30
1974.00,101.00,0.15,-3.40
1976.00,100.00,0.23,-3.50
1973.00,101.00,0.06,-3.60
1972.00,100.00,0.03,-3.70
1972.00,101.00,0.03,-3.80
1970.00,101.00,-0.06,-3.90
1972.00,101.00,0.01,-4.00
1974.00,101.00,0.10,-4.00
1973.00,100.00,0.06,-4.00
1974.00,100.00,0.06,-4.00
1974.00,101.00,0.06,-4.00
1972.00,100.00,-0.02,-4.00
1977.00,100.00,0.20,-4.00
1978.00,101.00,0.24,-4.00
1978.00,100.00,0.24,-4.00
1980.00,100.00,0.40,-4.00
1974.00,100.00,0.19,-4.00
1966.00,100.00,-0.21,-4.00
1966.00,100.00,-0.34,-4.00
1970.00,100.00,-0.19,-4.00
1970.00,100.00,-0.19,-4.00
1969.00,100.00,-0.30,-4.00
1962.00,100.00,-0.43,-4.00
1962.00,100.00,-0.39,-4.00
1959.00,100.00,-0.52,-4.00
1949.00,100.00,-0.79,-4.00
1936.00,100.00,-1.41,-4.00
1935.00,100.00,-1.53,-4.00
1936.00,100.00,-1.45,-4.00
1939.00,100.00,-1.37,-4.00
1939.00,100.00,-1.37,-4.00
1932.99,100.00,-1.50,-4.00
1909.99,100.00,-2.64,-4.00
1917.99,100.00,-2.35,-4.00
1917.99,100.00,-2.35,-4.00
1914.99,100.00,-2.56,-4.00
1905.99,100.00,-2.72,-4.00
1884.99,100.00,-3.19,-4.00
1883.98,100.00,-3.23,-4.00
1881.98,100.00,-3.46,-4.00
1881.98,100.00,-3.46,-4.00
1875.99,100.00,-3.64,-4.00
1854.99,100.00,-4.26,-4.00
1862.99,100.00,-3.93,-4.00
1862.97,100.00,-3.80,-4.00
1858.97,100.00,-3.61,-4.00
1852.97,100.00,-3.30,-4.00
1836.98,99.00,-3.88,-4.00
1836.98,99.00,-3.92,-4.00
1836.98,99.00,-4.03,-4.00
1836.98,99.00,-4.03,-4.00
1814.98,99.00,-4.73,-4.00
1816.98,99.00,-3.69,-4.00
1817.99,99.00,-3.99,-4.00
1810.99,99.00,-4.28,-4.00
1798.99,99.00,-4.62,-4.00
1797.99,99.00,-4.28,-4.00
1797.99,99.00,-3.47,-4.00
1793.99,99.00,-3.60,-4.00
1781.99,99.00,-4.02,-4.00
1781.00,99.00,-4.06,-4.00
1773.00,99.00,-4.18,-4.00
1771.00,99.00,-3.39,-4.00
1759.00,99.00,-4.15,-4.00
1755.00,99.00,-4.32,-4.00
1747.00,99.00,-4.46,-4.00
1746.00,99.00,-4.26,-4.00
1734.00,99.00,-4.11,-4.00
1733.00,99.00,-4.15,-4.00
1723.00,99.00,-4.51,-4.00
1716.00,99.00,-4.80,-4.00
1706.00,100.00,-4.30,-4.00
1709.00,100.00,-4.28,-4.00
1700.00,100.00,-4.69,-4.00
1700.00,100.00,-4.40,-4.00
1684.00,99.00,-4.55,-4.00
1678.00,100.00,-4.74,-4.00
1676.00,99.00,-4.83,-4.00
1672.00,99.00,-4.80,-4.00
1666.00,100.00,-4.55,-4.00
1657.00,100.00,-4.89,-4.00
1652.00,100.00,-4.77,-4.00
1652.00,100.00,-4.68,-4.00
1652.00,100.00,-4.26,-4.00
1635.00,100.00,-4.74,-4.00
1634.99,100.00,-4.43,-4.00
1628.99,100.00,-4.63,-4.00
1628.99,100.00,-4.17,-4.00
1611.98,100.00,-4.73,-4.00
1609.98,100.00,-4.46,-4.00
1606.98,100.00,-4.29,-4.00
1593.98,99.00,-4.34,-4.00
1592.98,100.00,-4.49,-4.00
1584.98,100.00,-4.42,-4.00
1582.97,100.00,-4.50,-4.00
1577.97,100.00,-4.07,-4.00
1571.97,100.00,-4.09,-4.00
1568.97,100.00,-4.12,-4.00
1556.97,100.00,-4.47,-4.00
1556.97,99.00,-4.22,-4.00
1554.97,99.00,-3.92,-4.00
1550.97,99.00,-3.88,-4.00
1540.97,99.00,-4.26,-4.00
1532.97,99.00,-4.60,-4.00
1529.98,99.00,-4.06,-4.00
1530.98,99.00,-4.02,-4.00
1521.98,100.00,-4.16,-4.00
1514.99,100.00,-4.41,-4.00
1511.99,100.00,-3.93,-4.00
1507.99,100.00,-4.01,-4.00
1500.99,100.00,-4.14,-4.00
1497.99,100.00,-3.80,-4.00
1492.99,100.00,-3.95,-4.00
1493.00,100.00,-3.64,-4.00
1480.00,100.00,-4.07,-4.00
1477.00,100.00,-4.00,-4.00
1472.99,100.00,-3.89,-4.00
1463.99,100.00,-4.16,-4.00
1456.99,100.00,-3.95,-4.00
1452.99,100.00,-4.09,-4.00
1452.99,100.00,-4.02,-4.00
1444.99,100.00,-4.16,-4.00
1441.99,100.00,-3.89,-4.00
1432.99,100.00,-3.91,-4.00
1432.99,100.00,-3.79,-4.00
1421.99,100.00,-4.29,-4.00
1418.98,99.00,-4.02,-4.00
1414.98,99.00,-3.94,-4.00
1407.98,99.00,-4.10,-4.00
1400.99,99.00,-4.19,-4.00
1398.99,99.00,-4.02,-4.00
1396.99,100.00,-3.97,-4.00
1388.99,100.00,-4.09,-4.00
1381.99,100.00,-4.36,-4.00
1376.99,100.00,-4.07,-4.00
1374.99,100.00,-4.01,-4.00
1367.99,100.00,-4.16,-4.00
1365.99,100.00,-3.87,-4.00
1362.00,100.00,-3.72,-4.00
1351.00,100.00,-4.04,-4.00
1345.00,100.00,-4.27,-4.00
1341.99,100.00,-4.07,-4.00
1338.99,100.00,-4.07,-4.00
1330.99,100.00,-4.06,-4.00
1326.99,99.00,-4.20,-4.00
1322.99,99.00,-3.91,-4.00
1315.99,99.00,-4.10,-4.00
1309.99,99.00,-4.18,-4.00
1306.98,99.00,-4.00,-4.00
1298.98,99.00,-4.08,-4.00
1298.98,99.00,-4.00,-4.00
1290.99,99.00,-4.23,-4.00
1284.99,100.00,-4.15,-4.00
1281.99,99.00,-4.01,-4.00
1272.98,99.00,-4.12,-4.00
1267.98,99.00,-4.26,-4.00
1265.98,100.00,-4.05,-4.00
1261.99,100.00,-4.11,-4.00
1251.99,100.00,-4.38,-4.00
1246.99,100.00,-4.11,-4.00
1243.00,100.00,-4.04,-4.00
1243.00,100.00,-3.92,-4.00
1231.00,100.00,-4.31,-4.00
1227.00,99.00,-4.12,-4.00
1222.00,100.00,-4.18,-4.00
1214.00,100.00,-4.35,-4.00
1216.00,100.00,-3.99,-4.00
1213.00,100.00,-3.86,-4.00
1207.00,100.00,-3.98,-4.00
1197.00,99.00,-4.04,-4.00
1193.00,100.00,-4.20,-4.00
1189.00,99.00,-4.05,-4.00
1185.00,99.00,-3.98,-4.00
1178.00,100.00,-4.11,-4.00
1170.00,100.00,-4.12,-4.00
1166.00,100.00,-4.08,-4.00
1162.00,100.00,-4.14,-4.00
1155.00,100.00,-4.29,-4.00
1149.00,100.00,-4.10,-4.00
1143.00,99.00,-4.14,-4.00
1136.00,100.00,-4.26,-4.00
1133.00,99.00,-4.38,-4.00
1125.99,99.00,-4.13,-4.00
1124.99,100.00,-4.03,-4.00
1113.99,100.00,-4.28,-4.00
1111.99,100.00,-4.02,-4.00
1106.99,100.00,-4.30,-4.00
1106.99,99.00,-4.17,-4.00
1095.00,100.00,-4.40,-4.00
1090.00,100.00,-4.21,-4.00
1086.00,100.00,-4.21,-4.00
1078.99,99.00,-4.31,-4.00
1074.99,99.00,-4.31,-4.00
1068.99,99.00,-4.31,-4.00
1062.99,99.00,-4.22,-4.00
1056.00,99.00,-4.31,-4.00
1053.00,100.00,-4.29,-4.00
1046.00,99.00,-4.27,-4.00
1041.99,99.00,-4.19,-4.00
1033.99,99.00,-4.27,-4.00
1029.99,100.00,-4.16,-4.00
1025.99,99.00,-4.18,-4.00
1015.99,99.00,-4.35,-4.00
1011.99,99.00,-4.47,-4.00
1006.99,99.00,-4.19,-4.00
1005.99,99.00,-4.16,-4.00
995.99,100.00,-4.34,-4.00
992.00,100.00,-4.49,-4.00
989.00,100.00,-4.15,-4.00
986.00,100.00,-4.08,-4.00
975.00,100.00,-4.31,-4.00
972.00,100.00,-4.18,-4.00
969.00,100.00,-4.14,-4.00
964.00,99.00,-4.07,-4.00
956.00,99.00,-4.15,-4.00
953.00,99.00,-4.03,-4.00
950.00,99.00,-4.02,-4.00
950.00,99.00,-3.75,-4.00
937.00,99.00,-4.09,-4.00
932.00,99.00,-4.00,-4.00
928.00,99.00,-3.97,-4.00
